Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1749115091,50,,Aggregated,15.300000,0.000000,950,990,1000,1000,12000,13000,13000,14000,14000,14000,14000,2569,2,950,2778.236667964188,16,13962,142.858310626703
1749115092,50,,Aggregated,15.500000,0.000000,950,990,1000,1000,12000,13000,13000,14000,14000,14000,14000,2589,2,950,2764.1344148319813,16,13962,143.04828118964852
1749115093,50,,Aggregated,17.000000,0.000000,950,990,1000,1000,12000,13000,13000,14000,14000,14000,14000,2607,2,950,2765.1112389719983,16,13962,143.0644418872267
1749115094,50,,Aggregated,18.300000,0.000000,950,990,1000,1000,12000,13000,13000,14000,14000,14000,14000,2619,2,950,2765.7434135166095,16,13962,143.12409316533027
1749115095,50,,Aggregated,19.300000,0.000000,950,990,1000,1000,12000,13000,13000,14000,14000,14000,14000,2635,2,950,2763.419734345351,16,13962,142.63643263757115
1749115096,50,,Aggregated,19.400000,0.000000,950,990,1000,1000,12000,13000,13000,14000,14000,14000,14000,2645,2,950,2760.818147448015,16,13962,142.91758034026466
1749115097,50,,Aggregated,19.300000,0.000000,950,990,1000,1000,12000,13000,13000,14000,14000,14000,14000,2654,2,950,2754.538055764883,16,13962,143.18538055764884
1749115098,50,,Aggregated,18.200000,0.000000,950,990,1000,1000,12000,13000,13000,14000,14000,14000,14000,2667,2,950,2758.5046869141356,16,13962,143.47731533558306
1749115099,50,,Aggregated,16.700000,0.000000,950,990,1000,1000,12000,13000,13000,14000,14000,14000,14000,2682,2,950,2752.682326621924,16,13962,143.42803877703207
1749115100,50,,Aggregated,15.900000,0.000000,950,990,1000,1000,12000,13000,13000,14000,14000,14000,14000,2690,2,950,2751.8684014869887,16,13962,143.46468401486987
1749115101,50,,Aggregated,15.200000,0.000000,950,990,1000,1000,12000,13000,13000,14000,14000,14000,14000,2701,2,950,2766.884116993706,16,13962,143.09700111069975
1749115102,50,,Aggregated,15.100000,0.000000,950,990,1000,1000,12000,13000,13000,14000,14000,14000,14000,2709,2,950,2761.5850867478775,16,13962,143.00590623846438
1749115103,50,,Aggregated,13.500000,0.000000,950,990,1000,1000,12000,13000,13000,14000,14000,14000,14000,2721,2,950,2767.3289231900035,16,13962,142.81661153987505
1749115104,50,,Aggregated,12.200000,0.000000,950,990,1000,1000,12000,13000,13000,14000,14000,14000,14000,2729,2,950,2771.1502381824844,16,13962,142.90399413704654
1749115105,50,,Aggregated,11.100000,0.000000,950,990,1000,1000,12000,13000,13000,14000,14000,14000,14000,2743,2,950,2776.0021873860737,16,14023,142.68647466277798
1749115106,50,,Aggregated,10.800000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,14000,14000,2764,2,950,2803.768451519537,16,14023,142.68487698986976
1749115107,50,,Aggregated,10.700000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,14000,14000,2783,2,950,2800.468918433345,16,14023,142.1893639956881
1749115108,50,,Aggregated,11.500000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,14000,14000,2805,2,950,2808.8670231729056,16,14023,141.68877005347593
1749115109,50,,Aggregated,12.600000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,14000,14000,2821,2,950,2802.703651187522,16,14023,141.73520028358737
1749115110,50,,Aggregated,13.400000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,14000,14000,2837,2,950,2800.9577017976735,16,14023,141.78392668311596
1749115111,50,,Aggregated,14.300000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,14000,14000,2855,2,950,2802.3054290718037,16,14023,141.89562171628722
1749115112,50,,Aggregated,14.700000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,14000,14000,2879,2,950,2803.6568252865577,16,14023,142.39666550885724
1749115113,50,,Aggregated,15.500000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,14000,14000,2903,2,950,2800.632104719256,16,14023,142.31656906648294
1749115114,50,,Aggregated,16.500000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,14000,14000,2921,2,950,2797.284149263951,16,14023,142.2458062307429
1749115115,50,,Aggregated,18.200000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,14000,14000,2934,2,950,2793.0381731424677,16,14023,142.19154737559646
1749115116,50,,Aggregated,19.300000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,14000,14000,2946,2,950,2789.408689748812,16,14023,142.37474541751527
1749115117,50,,Aggregated,19.200000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,14000,14000,2957,2,950,2786.394656746703,16,14023,142.4338856949611
1749115118,50,,Aggregated,18.800000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,14000,14000,2970,2,950,2786.104377104377,16,14023,142.62491582491583
1749115119,50,,Aggregated,17.600000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,14000,14000,2983,2,950,2778.0948709353,16,14023,143.03687562856186
1749115120,50,,Aggregated,16.800000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,14000,14000,2995,2,950,2786.727879799666,16,14023,142.78263772954924
1749115121,50,,Aggregated,16.100000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,14000,14000,3003,2,950,2785.82350982351,16,14023,142.7039627039627
1749115122,50,,Aggregated,15.700000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,14000,14000,3014,2,950,2783.172528201725,16,14023,142.6058394160584
1749115123,50,,Aggregated,15.100000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,14000,14000,3022,2,950,2786.5456651224354,16,14023,142.6853077432164
1749115124,50,,Aggregated,14.000000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,14000,14000,3030,2,950,2785.9841584158416,16,14023,142.60759075907592
1749115125,50,,Aggregated,12.200000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,14000,14000,3040,2,950,2792.789802631579,16,14173,142.50855263157894
1749115126,50,,Aggregated,10.900000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,14000,14000,3054,2,950,2797.1892599869025,16,14318,142.579240340537
1749115127,50,,Aggregated,10.500000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,14000,14000,3071,2,950,2816.9231520677304,16,14484,142.21198306740476
1749115128,50,,Aggregated,10.600000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,14000,14000,3089,2,950,2823.0135966332145,16,14484,141.8484946584655
1749115129,50,,Aggregated,11.200000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,14000,14000,3109,2,950,2823.595046638791,16,14484,141.48858153747184
1749115130,50,,Aggregated,11.700000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,15000,15000,3123,2,950,2823.8495036823565,16,14523,141.60038424591738
1749115131,50,,Aggregated,12.300000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,15000,15000,3140,2,950,2825.9468152866243,16,14523,141.3576433121019
1749115132,50,,Aggregated,12.800000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,15000,15000,3163,2,950,2832.5482137211507,16,14523,141.6380018969333
1749115133,50,,Aggregated,12.900000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,15000,15000,3192,2,950,2819.312969924812,16,14523,142.1080827067669
1749115134,50,,Aggregated,13.700000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,15000,15000,3215,2,950,2825.2870917573873,16,14523,141.8905132192846
1749115135,50,,Aggregated,15.300000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,15000,15000,3231,2,950,2819.696688331786,16,14523,141.78551532033427
1749115136,50,,Aggregated,17.100000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,15000,15000,3243,2,950,2816.3820536540243,16,14523,141.91427690410114
1749115137,50,,Aggregated,18.700000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,15000,15000,3258,2,950,2815.0282381829343,16,14523,142.0267034990792
1749115138,50,,Aggregated,18.800000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,15000,15000,3271,2,950,2811.234179150107,16,14523,142.19932742280648
1749115139,50,,Aggregated,18.700000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,15000,15000,3286,2,950,2809.9004869141813,16,14523,142.41296409007913
1749115140,50,,Aggregated,18.300000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,15000,15000,3298,2,950,2810.4602789569435,16,14523,142.46270466949667
1749115141,50,,Aggregated,17.700000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,15000,15000,3308,2,950,2808.545344619105,16,14523,142.2261185006046
1749115142,50,,Aggregated,17.300000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,15000,15000,3315,2,950,2808.425942684766,16,14523,142.32850678733033
1749115143,50,,Aggregated,17.300000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,15000,15000,3323,2,950,2803.9425218176348,16,14523,142.33253084562142
1749115144,50,,Aggregated,16.600000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,15000,15000,3332,2,950,2806.5336134453783,16,14523,142.55222088835535
1749115145,50,,Aggregated,14.700000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,15000,15000,3340,2,950,2805.991616766467,16,14523,142.58383233532933
1749115146,50,,Aggregated,12.800000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,15000,15000,3350,2,950,2812.4477611940297,16,14547,142.35462686567163
1749115147,50,,Aggregated,11.300000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,15000,15000,3357,2,950,2812.511766458147,16,14547,142.41763479296992
1749115148,50,,Aggregated,10.900000,0.000000,950,990,1000,1000,12000,13000,14000,14000,14000,15000,15000,3366,2,950,2815.725490196078,16,15042,142.18092691622104
1749115149,50,,Aggregated,10.100000,0.000000,950,990,1000,1000,12000,13000,14000,14000,15000,15000,15000,3378,2,950,2838.0917702782713,16,15470,142.00325636471285
1749115150,50,,Aggregated,9.600000,0.000000,950,990,1000,1000,12000,13000,14000,14000,16000,16000,16000,3395,2,950,2854.2945508100147,16,15772,141.63416789396172
1749115151,50,,Aggregated,9.600000,0.000000,950,990,1000,1000,12000,13000,14000,14000,16000,16000,16000,3413,2,950,2848.703193671257,16,15772,141.20158218576032
1749115152,50,,Aggregated,10.000000,0.000000,950,990,1000,1000,12000,13000,14000,14000,16000,16000,16000,3429,2,950,2848.039953339166,16,15886,141.20734908136484
1749115153,50,,Aggregated,10.600000,0.000000,950,990,1000,1000,12000,13000,14000,14000,16000,16000,16000,3443,2,950,2857.065349985478,16,15886,141.21580017426663
1749115154,50,,Aggregated,10.900000,0.000000,950,990,1000,1000,12000,13000,14000,14000,16000,16000,16000,3470,2,950,2869.7910662824206,16,15886,141.32132564841498
1749115155,50,,Aggregated,11.900000,0.000000,950,990,1000,1000,12000,13000,14000,14000,16000,16000,16000,3496,2,950,2863.3109267734553,16,15886,141.37070938215103
1749115156,50,,Aggregated,12.800000,0.000000,950,990,1000,1000,12000,13000,14000,14000,16000,16000,16000,3519,2,950,2858.865586814436,16,15886,141.33873259448708
1749115157,50,,Aggregated,14.600000,0.000000,950,990,1000,1000,12000,13000,14000,14000,16000,16000,16000,3536,2,950,2857.364253393665,16,15886,141.48246606334843
1749115158,50,,Aggregated,16.100000,0.000000,950,990,1000,1000,12000,13000,14000,14000,16000,16000,16000,3553,2,950,2858.7368421052633,16,15886,141.39994370954122
1749115159,50,,Aggregated,17.300000,0.000000,950,990,1000,1000,12000,13000,14000,14000,16000,16000,16000,3569,2,950,2857.1417764079574,16,15886,141.5710282992435
1749115160,50,,Aggregated,18.100000,0.000000,950,990,1000,1000,12000,13000,14000,14000,16000,16000,16000,3588,2,950,2850.657469342252,16,15886,141.72240802675586
1749115161,50,,Aggregated,18.500000,0.000000,950,990,1000,1000,12000,13000,14000,14000,16000,16000,16000,3602,2,950,2850.0893947806776,16,15886,141.8775680177679
1749115162,50,,Aggregated,19.000000,0.000000,950,990,1000,1000,12000,13000,14000,14000,16000,16000,16000,3613,2,950,2844.2809299750897,16,15886,141.79601439247162
1749115163,50,,Aggregated,18.500000,0.000000,950,990,1000,1000,12000,13000,14000,14000,16000,16000,16000,3621,2,950,2840.0168461750895,16,15886,142.0237503452085
1749115164,50,,Aggregated,18.600000,0.000000,950,990,1000,1000,12000,13000,14000,14000,16000,16000,16000,3630,2,950,2838.6300275482095,16,15886,142.0953168044077
1749115165,50,,Aggregated,17.900000,0.000000,950,990,1000,1000,12000,13000,14000,14000,16000,16000,16000,3639,2,950,2837.468535311899,16,15886,142.2014289640011
1749115166,50,,Aggregated,17.000000,0.000000,950,990,1000,1000,12000,13000,14000,14000,16000,16000,16000,3648,2,950,2839.8185307017543,16,15886,142.3327850877193
1749115167,50,,Aggregated,15.300000,0.000000,950,990,1000,1000,12000,13000,14000,14000,16000,16000,16000,3655,2,950,2843.326128590971,16,15886,142.1373461012312
1749115168,50,,Aggregated,13.500000,0.000000,950,990,1000,1000,12000,13000,14000,14000,16000,16000,16000,3663,2,950,2846.4116844116843,16,15886,142.07644007644006
1749115169,50,,Aggregated,12.300000,0.000000,950,990,1000,1000,12000,13000,14000,14000,16000,16000,16000,3670,2,950,2849.85068119891,16,15886,141.88228882833786
1749115170,50,,Aggregated,11.500000,0.000000,950,990,1000,1000,12000,13000,14000,14000,16000,16000,16000,3679,2,950,2860.202772492525,16,15886,141.67137809187278
1749115171,50,,Aggregated,10.500000,0.000000,950,990,1000,1000,13000,13000,14000,14000,16000,16000,16000,3690,2,950,2862.030623306233,16,15886,141.56205962059622
1749115172,50,,Aggregated,9.400000,0.000000,950,990,1000,1000,13000,13000,14000,14000,16000,16000,16000,3703,2,950,2866.981906562247,16,15886,141.49149338374292
1749115173,50,,Aggregated,8.800000,0.000000,950,990,1000,1000,13000,13000,14000,14000,16000,16000,16000,3720,2,950,2877.561559139785,16,16014,141.29139784946236
1749115174,50,,Aggregated,8.800000,0.000000,950,990,1000,1000,13000,13000,14000,14000,16000,16000,16000,3736,2,950,2880.8720556745184,16,16014,141.35546038543896
1749115175,50,,Aggregated,9.100000,0.000000,950,990,1000,1000,13000,13000,14000,15000,16000,16000,16000,3758,2,950,2881.405800957956,16,16014,141.05002660989888
1749115176,50,,Aggregated,10.400000,0.000000,950,990,1000,1000,13000,13000,14000,15000,16000,16000,16000,3775,2,950,2887.722119205298,16,16014,141.1901986754967
1749115177,50,,Aggregated,11.300000,0.000000,950,990,1000,1000,13000,13000,14000,15000,16000,16000,16000,3796,2,950,2888.844573234984,16,16014,141.12855637513172
1749115178,50,,Aggregated,12.400000,0.000000,950,990,1000,1000,13000,13000,14000,15000,16000,16000,16000,3819,2,950,2895.526577638125,16,16014,141.1400890285415
1749115179,50,,Aggregated,13.400000,0.000000,950,990,1000,1000,13000,13000,14000,15000,16000,16000,16000,3842,2,950,2890.9286829776156,16,16014,141.1121811556481
1749115180,50,,Aggregated,15.100000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,3861,2,950,2891.6816886816887,16,16014,141.07252007252006
1749115181,50,,Aggregated,16.500000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,3876,2,950,2891.014189886481,16,16014,141.1047471620227
1749115182,50,,Aggregated,17.700000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,3889,2,950,2888.04988428902,16,16014,141.10028284906144
1749115183,50,,Aggregated,18.600000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,3904,2,950,2883.7727971311474,16,16014,141.22771516393442
1749115184,50,,Aggregated,18.900000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,3917,2,950,2877.360224661731,16,16014,141.69772785294867
1749115185,50,,Aggregated,19.200000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,3929,2,950,2874.7615169254263,16,16014,141.68541613642148
1749115186,50,,Aggregated,18.200000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,3938,2,950,2870.427374301676,16,16014,141.90096495683088
1749115187,50,,Aggregated,17.500000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,3947,2,950,2872.550291360527,16,16014,141.93691411198378
1749115188,50,,Aggregated,16.700000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,3955,2,950,2871.8596713021493,16,16014,141.8788874841972
1749115189,50,,Aggregated,16.100000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,3965,2,950,2880.075157629256,16,16014,141.7747793190416
1749115190,50,,Aggregated,14.300000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,3972,2,950,2876.6913393756295,16,16014,141.70946626384693
1749115191,50,,Aggregated,13.200000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,3981,2,950,2885.9063049485053,16,16014,141.51494599346898
1749115192,50,,Aggregated,11.800000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,3993,2,950,2893.6133233158025,16,16014,141.50939143501128
1749115193,50,,Aggregated,10.800000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,4010,2,950,2892.194513715711,16,16014,141.31770573566084
1749115194,50,,Aggregated,9.900000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,4026,2,950,2901.835568802782,16,16014,141.38102334823645
1749115195,50,,Aggregated,9.700000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,4037,2,950,2899.935843448105,16,16014,141.10131285608125
1749115196,50,,Aggregated,10.200000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,4056,2,950,2901.1097140039446,16,16014,141.04240631163708
1749115197,50,,Aggregated,10.700000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,4072,2,950,2903.707514734774,16,16014,141.27922396856582
1749115198,50,,Aggregated,11.000000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,4092,2,950,2907.671309872923,16,16014,141.02052785923755
1749115199,50,,Aggregated,11.400000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,4110,2,950,2909.1581508515815,16,16014,141.12238442822385
1749115200,50,,Aggregated,12.400000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,4130,2,950,2916.3290556900724,16,16014,141.03341404358355
1749115201,50,,Aggregated,13.400000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,4147,2,950,2918.238726790451,16,16014,140.87267904509284
1749115202,50,,Aggregated,14.700000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,4166,2,950,2918.8103696591456,16,16014,140.67378780604898
1749115203,50,,Aggregated,15.900000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,4183,2,950,2913.8431747549607,16,16014,141.0193640927564
1749115204,50,,Aggregated,17.000000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,4200,2,950,2908.8709523809525,16,16014,141.05880952380951
1749115205,50,,Aggregated,17.500000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,4213,2,950,2902.8604319962024,16,16014,141.16377877996678
1749115206,50,,Aggregated,17.800000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,4224,2,950,2900.875236742424,16,16014,141.34895833333334
1749115207,50,,Aggregated,17.700000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,4236,2,950,2901.264164305949,16,16014,141.56090651558074
1749115208,50,,Aggregated,17.500000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,4248,2,950,2898.770009416196,16,16014,141.54990583804144
1749115209,50,,Aggregated,17.200000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,4261,2,950,2902.3053273879373,16,16014,141.48861769537666
1749115210,50,,Aggregated,16.900000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,4268,2,950,2902.3542642924085,16,16014,141.43017806935333
1749115211,50,,Aggregated,15.900000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,4275,2,950,2899.1309941520467,16,16014,141.34994152046784
1749115212,50,,Aggregated,14.900000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,4282,2,950,2905.2923867351706,16,16014,141.51377860812704
1749115213,50,,Aggregated,13.700000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,4292,2,950,2910.516775396086,16,16014,141.3077819198509
1749115214,50,,Aggregated,12.400000,0.000000,950,990,1000,1000,13000,14000,14000,15000,16000,16000,16000,4305,2,950,2911.0141695702673,16,16014,141.2260162601626
1749115215,50,,Aggregated,11.400000,0.000000,950,990,1000,1000,13000,14000,15000,15000,16000,16000,16000,4317,2,950,2912.0961315728514,16,16014,141.37549223998147
1749115216,50,,Aggregated,10.800000,0.000000,950,990,1000,1000,13000,14000,15000,15000,16000,16000,16000,4329,2,950,2913.3823053823053,16,16014,141.1219681219681
1749115217,50,,Aggregated,10.700000,0.000000,950,990,1000,1000,13000,14000,15000,15000,16000,16000,16000,4344,2,950,2923.368093922652,16,16014,141.10704419889504
1749115218,50,,Aggregated,10.900000,0.000000,950,990,1000,1000,13000,14000,15000,15000,16000,16000,16000,4359,2,950,2919.809589355357,16,16014,141.13374627208074
1749115219,50,,Aggregated,10.500000,0.000000,950,990,1000,1000,13000,14000,15000,15000,16000,16000,16000,4374,2,950,2922.8925468678553,16,16014,141.05715592135346
1749115220,50,,Aggregated,10.400000,0.000000,950,990,1000,1000,13000,14000,15000,15000,16000,16000,16000,4388,2,950,2929.981540565178,16,16014,140.9774384685506
